TrackId,Name,AlbumId,MediaTypeId,GenreId,Composer,Milliseconds,Bytes,UnitPrice
7078855,2 X 4,2124938,13207803,9161529,,1603086,332859334,1.73
2475446,País Tropical,9502804,13207803,9161529,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",2384939,300993946,1.73
11374558,Sweet Amber,15723476,13207803,9161529,,1572794,387069184,1.73
15547354,Please Read The Letter,2661000,13207803,9161529,"Steven Tyler, Joe Perry, Jack Blades, Tommy Shaw",1486420,276059789,1.73
1062951,Your Time Is Gonna Come,80715,13207803,9161529,,1648145,382747019,1.73
2817860,Asas,8017333,13207803,9161529,,1803353,311731041,1.73
6834937,Nothin' To Lose,13539221,13207803,9161529,,2257785,285053910,1.73
10903646,The Number Of The Beast,11932660,13207803,9161529,,1201116,357131298,1.73
5081639,Deeper Underground,720322,14662086,9161529,,2308035,523428372,1.73
1513300,You've Been A Long Time Coming,10915362,6057734,9161529,,1360584,407659966,1.73
13696483,Tightrope,10263280,13207803,9161529,,1037686,146096049,1.73
12197840,Night Train,2735673,13207803,9161529,,1382540,378288512,1.73
15044586,Lord Of The Flies,12205254,13207803,9161529,,1497346,309489859,1.73
2184309,Whole Lotta Love (Medley),6951055,14662086,9161529,Audioslave/Chris Cornell,1740253,367754322,1.73
11504458,Milk It,16178146,14662086,9161529,,1235348,269938383,1.73
7974605,Segue O Seco,10452179,13207803,9161529,,1420468,336504804,1.73
4506665,Bring Your Daughter... ...To The Slaughter,204827,13207803,9161529,,1287648,356300612,1.73
3869071,Ainda É Cedo,8260296,16035089,9161529,,1568451,393114264,1.73
9403082,Blues For Pablo (Alternate Take),5845191,13207803,9161529,,1416750,287994378,1.73
1334461,Sliver,4924210,13207803,9161529,,1434594,254711822,1.73
16291280,The Rain Song,10994007,13207803,9161529,,1932179,269081138,1.73
6200962,No Prayer For The Dying,6831590,13207803,9161529,,1466501,337490927,1.73
3846260,Most High,10452179,13207803,9161529,,1459224,309270378,1.73
4983389,Stairway To Heaven,12660549,13207803,9161529,,2078242,258144290,1.73
8453598,The Clairvoyant,9815808,6057734,9161529,,1413662,233888340,1.73
6309693,Nothing Else Matters,12205254,13207803,9161529,,1162455,313464939,1.73
7929081,It's Too Funky In Here,169925,13207803,9161529,,2108014,307280936,1.73
4200918,Esperando Na Janela,6686916,13207803,9161529,"Steven Tyler, Joe Perry, Desmond Child",1383036,304026552,1.73
8156693,Low Desert,3730665,13207803,9161529,,1889036,330817691,1.73
4940983,Hey Joe,9987345,13207803,9161529,,1853106,305772826,1.73
6651393,Time,16735197,13207803,9161529,,1407215,305855413,1.73
8186746,Como Estais Amigos,4993976,13207803,9161529,,2305204,315403342,1.73
8601338,Fly Away,9987345,13207803,9161529,"Steven Tyler, Joe Perry, Desmond Child",1651169,281551010,1.73
6484659,Afraid To Shoot Strangers,8017333,13207803,9161529,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",2084756,309070289,1.73
9441992,Most High,1012630,13207803,9161529,,1327314,344308575,1.73
1496209,Sapato 36,6985831,13207803,9161529,,1400948,202176834,1.73
1258980,Are You Gonna Be My Girl,3285744,13207803,9161529,,928706,248673098,1.73
7781151,Meu Erro,14641002,13207803,9161529,,2132980,417680577,1.73
12938389,House Of Love,12038109,13207803,9161529,,1913326,326723928,1.73
13530129,Cold Hard Bitch,14017847,6057734,9161529,,913528,188685631,1.73
4788581,Prowler,10133247,13207803,9161529,,1577346,333360877,1.73
16034655,Judas Be My Guide,13216829,13207803,9161529,,1268181,310339541,1.73
7200011,Wearing And Tearing,12024403,14662086,9161529,,1554479,298889535,1.73
9592649,White Feather,13949683,13207803,9161529,Chico Science,2209372,293992322,1.73
10357218,Since I've Been Loving You,1849792,13207803,9161529,Chico Science,1203664,337610539,1.73
6427799,The Clansman,6704875,13207803,9161529,,1067299,375799624,1.73
16765389,The Assassin,6831590,13207803,9161529,Audioslave/Chris Cornell,1875446,307519274,1.73
10293968,Blanco,14094304,13207803,9161529,,2029122,350635742,1.73
8073607,Fixxxer,8784602,13207803,9161529,,1228005,250771328,1.73
7954295,Wrathchild,14548076,13207803,9161529,,1952357,293172641,1.73
14440806,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),1868547,6057734,9161529,,1777482,275668956,1.73
10742806,Chuva No Brejo,2244407,13207803,9161529,,1827953,198885192,1.73
5388928,Hot Pants Pt.1,4617459,13207803,9161529,,2030653,317317167,1.73
50122,51st Anniversary,14548076,13207803,9161529,"Steven Tyler, Joe Perry, Jim Vallance",1846776,346168916,1.73
5856307,Ramble On,1012630,13207803,9161529,,1843019,317282039,1.73
14688339,Wherever I Lay My Hat,5556403,13207803,9161529,,2025411,341892923,1.73
3508568,Black Dog,14523516,13207803,9161529,,1512742,318433458,1.73
14880748,Freewill,12205254,13207803,9161529,,2062556,354944248,1.73
2975256,Santa Clara Clareou,10145556,13207803,9161529,,1665225,284884493,1.73
3932180,The Power Of Equality,10248699,13207803,9161529,,940018,327428889,1.73
603946,Smaller And Smaller,6985831,16035089,9161529,,1242685,353709988,1.73
11051489,Alcohol,1987386,13207803,9161529,Caetano Veloso,1899389,270756318,1.73
601564,Cuando Eu For Pro Ceu,3420513,13207803,9161529,,1675606,337755172,1.73
14099765,What Is And What Should Never Be,4442989,13207803,9161529,,1689811,256968391,1.73
8723080,Paula E Bebeto,16476919,13207803,9161529,,1592581,442240058,1.73
8954511,No Quarter,2299152,13207803,9161529,,1714194,362894055,1.73
7281995,What Is And What Should Never Be,1849792,13207803,9161529,"Steven Tyler, Joe Perry",1594107,290219316,1.73
9773351,I Wish It Would Rain,1748411,6057734,9161529,,1702933,363260803,1.73
1091397,No Quarter,6674008,13207803,9161529,Fábio Nolasco/Gal Sales/Ivan Brasil,2055588,311644866,1.73
10735972,Sea of Madness,638071,13207803,9161529,,1518489,283621758,1.73
14536889,Domino,7176206,13207803,9161529,,1952766,256643391,1.73
8384020,Tea For One,4571299,13207803,9161529,,2093606,466600103,1.73
3534,Wasted Years,10263280,13207803,9161529,,1723303,319002009,1.73
11704697,Leash,6199780,13207803,9161529,,1615514,246652596,1.73
10081729,The Hammer,6912093,13207803,9161529,,1400613,380571477,1.73
14251783,Lightning Strikes Twice,80715,13207803,9161529,,1958531,391245358,1.73
16628642,Choramingando,6554764,13207803,9161529,"F. Baltes, R.A. Smith-Diesel, S. Kaufman, U. Dirkscneider & W. Hoffman",1734259,287193038,1.73
595770,Luis Inacio (300 Picaretas),4144327,13207803,9161529,,1469172,359331016,1.73
2720938,Tailgunner,6628662,13207803,9161529,,1248858,273772589,1.73
8345696,Futureal,10080551,13207803,9161529,,1635061,368742592,1.73
5379482,Bron-Y-Aur Stomp,8069013,13207803,9161529,,1868692,336238258,1.73
10124185,Heavy Love Affair,1577852,13207803,9161529,,1625939,303941468,1.73
11533549,Toda Forma De Amor,15425846,13207803,9161529,,2048188,333880244,1.73
15341679,Denúncia,15745421,13207803,9161529,,1616356,225462464,1.73
13624584,Vento No Litoral,4371830,13207803,9161529,,1240947,300728682,1.73
12942726,Blood On The World's Hands,14094304,13207803,9161529,,1581197,290976719,1.73
4076580,Running Free,7564825,13207803,9161529,,1248370,263851942,1.73
6085142,Seek & Destroy,2058612,13207803,9161529,,1317901,317944956,1.73
16355128,Puteiro Em João Pessoa,7612470,13207803,9161529,,1508071,403780691,1.73
5138170,No Sign of Yesterday,1105166,13207803,9161529,,1065887,284062910,1.73
3970088,Wrathchild,11736144,13207803,9161529,,1290656,274813557,1.73
16421258,You've Got Another Thing Comin',6628662,13207803,9161529,,1315244,273792812,1.73
4869340,Nem Um Dia,4642202,16035089,9161529,,1750923,305207792,1.73
16131821,Plot 180,4975291,13207803,9161529,,1515853,305911409,1.73
8306588,Tyrant (Live),293697,13207803,9161529,,1909717,261044221,1.73
11737761,Help Help,14627827,13207803,9161529,,1307851,334192402,1.73
5119614,Wrathchild,6674008,13207803,9161529,,1594284,323877625,1.73
5053113,Loud Love,10428720,13207803,9161529,,1687709,152316220,1.73
5605884,O Dia Em Que A Terra Parou,9815808,13207803,9161529,,1112317,261128836,1.73
5746778,The Clansman,11563957,13207803,9161529,,1833539,270924887,1.73
16036794,Giz,15464369,13207803,9161529,,2238381,312333479,1.73
9335417,The Duke,12698652,13207803,9161529,,1077250,328010633,1.73
5201862,Only the Good Die Young,6921830,13207803,9161529,,1245848,331186388,1.73
16144842,Pop Song 89,10263280,13207803,9161529,,2032781,377743239,1.73
6283212,They're Red Hot,3413105,13207803,9161529,,1789532,155078010,1.73
7676886,The God That Failed,15948792,13207803,9161529,,1390002,255436921,1.73
3376403,P.S.Apareça,11994111,13207803,9161529,,1586062,339571327,1.73
1262599,Domino,15950736,13207803,9161529,,1551526,246080062,1.73
11927439,Freewheel Burning,2124938,13207803,9161529,,1400828,265051697,1.73
7369671,I Don't Know,3815121,13207803,9161529,,1482006,258774032,1.73
1450517,So What,7631257,13207803,9161529,,1157457,226212630,1.73
1098803,Fade To Black,5898945,13207803,9161529,,1373266,415444447,1.73
2305555,Parachutes,2605127,13207803,9161529,Jimmy Page/John Bonham/John Paul Jones,1931454,369442911,1.73
2506243,Honolulu,11490374,14662086,9161529,,1524653,438013499,1.73
3439130,If You Have To Ask,11533298,13207803,9161529,Caetano Veloso,1953192,335050496,1.73
587161,Go,6674008,13207803,9161529,,1703134,368676503,1.73
3220459,Over The Hills And Far Away,15116907,13207803,9161529,,1138786,241193161,1.73
8759197,Casa,2124938,13207803,9161529,David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto,1737654,335592669,1.73
1560072,Vou Pra Ai,327933,13207803,9161529,,2520593,359363624,1.73
7421956,Only the Good Die Young,7631257,13207803,9161529,,1595185,359618122,1.73
7116848,Can't Get You Off My Mind,7946895,13207803,9161529,Jimmy Page/Robert Plant,2023459,264663221,1.73
14010703,You Got Me Rocking,6674008,13207803,9161529,,1168775,270363919,1.73
1939039,"Say It Loud, I'm Black And I'm Proud Pt.1",5646942,13207803,9161529,"Steven Tyler, Desmond Child",1419293,374895980,1.73
8227585,That's The Way,6831590,13207803,9161529,,1608987,347067485,1.73
4291670,Untitled,15745421,13207803,9161529,,2136072,339937842,1.73
5726066,Belong,6686916,13207803,9161529,,1308387,348853698,1.73
720038,Voce Inteira,11193347,13207803,9161529,,1017672,404039705,1.73
6415174,Supersonic,10808141,13207803,9161529,,2080102,347505422,1.73
210797,Fire Fire,12074946,13207803,9161529,,2048716,219331445,1.73
8190510,Deus,2605127,13207803,9161529,,1466153,312130732,1.73
4660599,Save The Children,10005565,13207803,9161529,,1703162,286078404,1.73
11114722,Double Talkin' Jive,10968809,13207803,9161529,Audioslave/Chris Cornell,1674681,300551534,1.73
5428910,Going To California,13216383,13207803,9161529,,1121280,235758345,1.73
12339508,Black Dog,6199780,13207803,9161529,,1401205,359727304,1.73
11883399,Atrás Do Trio Elétrico,5918764,13207803,9161529,,1914841,356966326,1.73
7905108,American Woman,15468824,13207803,9161529,,1656530,351328092,1.73
10845666,O Descobridor Dos Sete Mares,12188811,13207803,9161529,,1422454,389889393,1.73
16147855,Marker In The Sand,463206,6057734,9161529,,1617791,357255047,1.73
11165945,Since I've Been Loving You,8475561,13207803,9161529,Gilberto Gil,1710204,365107769,1.73
16570167,Soul Power (Live),15723439,13207803,9161529,,1577440,222258950,1.73
11241100,Arrepio,8988090,13207803,9161529,,1283988,417552050,1.73
12082491,País Tropical,3730665,16202480,9161529,,1473661,205937487,1.73
239100,Gallows Pole,16380885,14662086,9161529,,1252582,298124274,1.73
6817677,Face In The Sand,6686916,13207803,9161529,,1390811,279026812,1.73
12491466,Heaven Can Wait,9903939,13207803,9161529,,1469767,228560525,1.73
8377265,Hero Of The Day,2635620,13207803,9161529,,2207269,307110189,1.73
674661,Solar,14263642,13207803,9161529,,1820254,248024485,1.73
5610902,Where Eagles Dare,638071,14662086,9161529,,913875,257408444,1.73
2924293,American Woman,3815121,13207803,9161529,"Steven Tyler, Joe Perry, Mark Hudson",1819275,298381960,1.73
4550440,Childhoods End?,15517224,13207803,9161529,,1037555,380948145,1.73
7974687,Manic Depression,2080740,14662086,9161529,,1495050,265242257,1.73
12392481,Brumário,6628662,13207803,9161529,,1754549,364747830,1.73
14094501,Ainda Lembro,8069013,13207803,9161529,,1765163,277538633,1.73
5873926,"Abraham, Martin And John",13375225,14662086,9161529,,1389950,428983880,1.73
8831171,Motorbreath,1868547,13207803,9161529,,1802156,296247518,1.73
7447676,Too Young To Die,8260296,13207803,9161529,,1161622,292908702,1.73
10892105,Poor Tom,14263642,13207803,9161529,,1594382,493386893,1.73
11082922,Babe I'm Gonna Leave You,11736144,13207803,9161529,,1406937,331683132,1.73
12490940,Wherever I Lay My Hat,9403397,14662086,9161529,Os Mutantes - Arnolpho Lima Filho,1869390,342858377,1.73
1663212,Since I've Been Loving You,5556403,6057734,9161529,,1825266,252959837,1.73
10306499,Failling,4924210,13207803,9161529,,1847479,335861460,1.73
1234379,Black Velveteen,11486975,13207803,9161529,,2220689,338297998,1.73
14999989,Stillness In Time,3516415,13207803,9161529,Bino/Da Gama/Toni Garrido,1459921,305577475,1.73
16174970,Ainda Lembro,11533896,13207803,9161529,,2108853,308425888,1.73
1756367,Wrathchild,11486975,13207803,9161529,,1359556,242988129,1.73
6829900,Echo,10263280,13207803,9161529,,1502711,364083030,1.73
6579149,Love Is The Colour,2953560,13207803,9161529,,1627468,402404828,1.73
10248408,"Get Down, Make Love",822277,13207803,9161529,,1677381,290734740,1.73
13215645,Paula E Bebeto,10263280,13207803,9161529,,1381394,353331681,1.73
2494006,Get My Hands On Some Lovin',4546232,13207803,9161529,,1508128,238224101,1.73
11146465,Por Merecer,4924210,13207803,9161529,,1728955,340516545,1.73
14698220,The Green Manalishi,15468824,13207803,9161529,,1925978,219922333,1.73
1780113,Manic Depression,15117009,13207803,9161529,,1898125,297265667,1.73
4134949,Alive,4181551,13207803,9161529,,1370810,311484399,1.73
2462180,In The Light,14003132,13207803,9161529,Brian Holland/Freddie Gorman/Georgia Dobbins/Robert Bateman/William Garrett,1195476,303324274,1.73
5332994,On Mercury,7266812,13207803,9161529,,1667994,246869465,1.73
14785712,Um Pro Outro,12414345,13207803,9161529,,1535892,223243313,1.73
1882026,Ten Years Gone,8743906,13207803,9161529,J B Lenoir/Willie Dixon,1417674,335117910,1.73
6055277,All My Love,5646942,13207803,9161529,,1767103,271000576,1.73
15819490,The Unforgiven II,6554764,13207803,9161529,,1367019,301287399,1.73
6996171,My Friend Of Misery,12731579,13207803,9161529,Audioslave/Chris Cornell,1245154,345498041,1.73
13503025,Se Você Pensa,15669170,13207803,9161529,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",1529673,336687227,1.73
10057345,Some Heads Are Gonna Roll,9059996,13207803,9161529,,1798525,226342388,1.73
9044538,L'Avventura,10447400,13207803,9161529,,1532192,423186194,1.73
3588105,Motorbreath,14263642,13207803,9161529,,1583394,372671109,1.73
14931467,No Prayer For The Dying,7612470,14662086,9161529,,1932826,344460050,1.73
1924401,Assaltaram A Gramática,1202873,13207803,9161529,,1854863,287277429,1.73
6046512,Darlene,1868547,13207803,9161529,,1526258,409694431,1.73
15557773,The Edge Of Darkness,2977502,13207803,9161529,,2196800,352537176,1.73
10231670,16 Toneladas,5898945,13207803,9161529,,1484774,199367332,1.73
15966207,The Four Horsemen,9502804,13207803,9161529,,1137769,360443685,1.73
13329774,Are You Experienced?,13216383,6057734,9161529,,1865209,304440718,1.73
5383738,Everything I Need,16358479,13207803,9161529,,2184735,356955579,1.73
4016776,Satch Boogie,12038078,13207803,9161529,,1553579,324557810,1.73
7310556,Afraid To Shoot Strangers,15116907,13207803,9161529,,1958044,320428385,1.73
15045735,Ride The Lightning,6202211,13207803,9161529,,1275799,291823534,1.73
2120576,Get My Hands On Some Lovin',12778241,13207803,9161529,Eurreal Montgomery,1538234,235542697,1.73
336172,The Evil That Men Do,6628662,13207803,9161529,,1928902,264314657,1.73
7664799,Wasting Love,4144327,13207803,9161529,,1932466,240010337,1.73
13458620,Busca Vida,1797422,13207803,9161529,,1570000,420526781,1.73
13160640,I Belong To You,5383631,13207803,9161529,,1136760,192273638,1.73
3562106,Last Chance,4993976,13207803,9161529,,1229916,240565184,1.73
8448077,Hey Joe,11702447,13207803,9161529,Da Gama/Toni Garrido,1675428,313450970,1.73
13369623,2 A.M.,3484732,13207803,9161529,,1865683,292097681,1.73
7985391,Where Eagles Dare,15018496,13207803,9161529,,1420171,359644189,1.73
220665,Hey America,6202211,13207803,9161529,"Steven Tyler, Joe Perry, Desmond Child",1521312,357513501,1.73
1563887,Sign Of The Cross,7266812,13207803,9161529,,2073219,218600203,1.73
10373875,My Friend Of Misery,13717010,16035089,9161529,,1459838,254746470,1.73
9799975,Navegar Impreciso,12447321,13207803,9161529,,1777481,392137788,1.73
7731850,Folhas Secas,14627827,13207803,9161529,Al Perkins/Willie Dixon,2133219,264104132,1.73
12429271,One Minute Warning,14496862,13207803,9161529,,1695431,316922491,1.73
5902663,Stairway To Heaven,13134648,13207803,9161529,,1844190,413530483,1.73
5836076,Ice 9,16358479,13207803,9161529,,1188561,248900708,1.73
15981744,Fly Away,14263642,13207803,9161529,,1207389,308285815,1.73
11279321,Acacia Avenue,12698652,13207803,9161529,,1456539,245647522,1.73
6435187,Colibri,5168678,13207803,9161529,AC/DC,2078433,299143685,1.73
3503646,Cuando Eu For Pro Ceu,12413203,13207803,9161529,,1082585,357327417,1.73
15683700,Hallowed Be Thy Name,7408609,13207803,9161529,,1132598,346991088,1.73
9020826,Praise,12205254,13207803,9161529,,1548858,305524114,1.73
12832070,Soul Education,9903939,13207803,9161529,,2306799,317797001,1.73
7513187,Strangers In The Night,12698652,13207803,9161529,,2021840,340802450,1.73
11303155,Jeremy,14523516,6057734,9161529,Marisa Monte/Nando Reis,2409126,284071646,1.73
12309664,(We Are) The Road Crew,327933,13207803,9161529,,1709186,359441169,1.73
1334439,Shotgun Blues,2299152,13207803,9161529,,1365058,275032476,1.73
5829662,Oração,3484732,13207803,9161529,,1586123,314907729,1.73
7827517,Coração De Estudante,16182107,13207803,9161529,,2060085,292876678,1.73
9515688,Black,4993976,13207803,9161529,,1823529,365356528,1.73
15875657,Still,14754121,16035089,9161529,,2174503,261832283,1.73
8619038,Last Chance,14754121,13207803,9161529,,1334507,248968534,1.73
1811044,Innocent Exile,1105166,14662086,9161529,,1393259,362590947,1.73
4578179,Aneurysm,12188811,13207803,9161529,,1753672,334010233,1.73
4242672,Navegar Impreciso,14094304,13207803,9161529,,1755698,290839737,1.73
8783722,Bullet With Butterfly Wings,11533298,13207803,9161529,,1372574,229765010,1.73
8204530,Thank You,13564388,13207803,9161529,,1928352,224204340,1.73
7383002,Onibusfobia,16508390,13207803,11307184,,1699143,324073013,1.75
11892133,I'm A Greedy Man Pt.1,3420513,13207803,11307184,,1781041,316216987,1.75
10470559,Hot Pants Pt.1,6202211,13207803,11307184,,2160284,311491835,1.75
14009798,Fogo De Palha,12731579,13207803,11307184,,1894205,324105712,1.75
6309731,Scam,6459908,13207803,11307184,,1714965,332047767,1.75
7653996,The Unbeliever,6686916,13207803,11307184,,1418678,380444134,1.75
3372830,Sick Again,13216383,13207803,11307184,,1542010,167051807,1.75
11431091,Darlene,10447006,14662086,11307184,,1642004,284673521,1.75
10155584,Ghost Of The Navigator,10447400,13207803,11307184,,1689127,384090934,1.75
2199783,D'Yer Mak'er,1428619,6057734,11307184,,1178225,281250795,1.75
9611195,Aces High,11685296,13207803,11307184,,1898215,372918561,1.75
2892100,We're Gonna Groove,7268573,13207803,11307184,,2156838,348758168,1.75
7311000,Ice 9,6674008,13207803,11307184,,2084554,321984091,1.75
8433645,"Say It Loud, I'm Black And I'm Proud Pt.1",479186,13207803,11307184,,1578221,199459913,1.75
11590835,Dead Horse,3815121,13207803,11307184,,1541068,310784303,1.75
4015055,Heading Out To The Highway (Live),2735673,13207803,11307184,,2279031,362531426,1.75
4510043,Heaven Can Wait,4680618,13207803,11307184,,2087677,240757099,1.75
16724659,Look For The Truth,12698652,13207803,11307184,,1667056,412311962,1.75
16610300,South Bound Saurez,14545846,13207803,11307184,,1690461,321312134,1.75
1677561,Desaforo,2337871,13207803,11307184,,1841504,295489790,1.75
13084154,Don't Cry (Original),9737888,13207803,11307184,,1386197,269487621,1.75
16541230,O Xote Das Meninas,11160906,13207803,11307184,,2206385,371880661,1.75
6497343,Journey Into Sunlight,9830934,13207803,11307184,,2107324,251092430,1.75
3590339,Candy Store Rock,1691871,13207803,11307184,,2039569,365481341,1.75
14853112,Radio Song,10994007,13207803,11307184,,1930720,339073962,1.75
5193817,Make It Funky Pt.1,6199780,6057734,11307184,,1753781,288622726,1.75
7659056,Foxy Lady,6407115,13207803,11307184,,1689543,351032924,1.75
6441245,Ram It Down,14990215,14662086,11307184,,1948204,421206373,1.75
1092513,The Battle Of Evermore,3730665,13207803,11307184,,1624962,333832362,1.75
3004425,Equinocio,9360006,13207803,11307184,,1283386,418712001,1.75
9727123,Menina Sarará,16476919,14662086,11307184,,1704156,329011928,1.75
3206799,The Unbeliever,10343552,13207803,11307184,,1876059,438722570,1.75
2964021,Por Merecer,14003132,13207803,11307184,,2002793,300927402,1.75
4785894,Crushing Day,2299152,13207803,11307184,,1945129,315641313,1.75
5002167,The Prisoner,7268573,13207803,11307184,,1530738,361168302,1.75
2205966,Soul Parsifal,14545846,13207803,11307184,,2205294,293057566,1.75
1116470,Heartbreaker,14836836,13207803,11307184,,1765696,308776334,1.75
6831739,Blow Your Mind,6192949,13207803,11307184,,1774986,223350184,1.75
719145,Revolution 1993,14627827,13207803,11307184,,2771858,372102722,1.75
14090685,The Ocean,11193347,13207803,11307184,,1664438,277620059,1.75
10810666,Don't Look To The Eyes Of A Stranger,2124938,13207803,11307184,,1577464,328577300,1.75
6886503,Take It Or Leave It,4371830,13207803,11307184,,1869035,224508694,1.75
2104854,Vício,15723439,13207803,11307184,,2181533,351873759,1.75
12856401,Love Or Confusion,6189430,13207803,11307184,,2032801,393692904,1.75
15960522,Space Cowboy,14269932,13207803,11307184,,1929117,227491056,1.75
2794661,The Hellion,681031,16035089,11307184,,1882110,183753756,1.75
5805763,Intro,80715,13207803,11307184,,2073821,289792963,1.75
10079514,Aquilo,638071,13207803,11307184,,2005782,315872560,1.75
15667532,New Frontier,4993976,13207803,11307184,,1452087,327099811,1.75
11232435,Wrathchild,1849792,14662086,11307184,,1552887,247800559,1.75
2957356,Bring Your Daughter... ...To The Slaughter,2342583,13207803,11307184,,1716408,289670027,1.75
4258540,A Tarde,9403397,13207803,11307184,,1879790,428161639,1.75
11983555,Deeper Underground,3413105,13207803,11307184,,1765081,202242115,1.75
8311213,Children of the Damned,16042830,13207803,11307184,,1949754,342034561,1.75
1746813,Voce Inteira,12024403,13207803,11307184,,1434205,409022848,1.75
14457383,All My Love,13216383,13207803,11307184,,1714716,277576160,1.75
10534665,Futureal,13134648,13207803,11307184,,1519055,310826135,1.75
15611613,Fates Warning,4442989,13207803,11307184,,1944528,294316164,1.75
16197505,Breaking The Law (Live),4845142,13207803,11307184,,2344962,346710999,1.75
15466121,Losfer Words,11486975,13207803,11307184,,1361731,379719188,1.75
7260220,Ego Tripping Out,2337871,13207803,11307184,,1867459,430715235,1.75
15889052,Jump In The Fire,5646942,13207803,11307184,,1408810,348812320,1.75
6382457,I've Got You Under My Skin,80715,13207803,11307184,,2023766,299255337,1.75
13770395,Scam,8091872,6057734,11307184,,2379264,422080053,1.75
16684337,The God That Failed,169925,13207803,11307184,,2243250,338654424,1.75
1814720,Kayleigh,15425846,13207803,11307184,,1500002,305135454,1.75
5441930,Borogodo,6674008,13207803,11307184,,1664342,338871685,1.75
16243191,Going To California,8428648,13207803,11307184,,2208948,351484023,1.75
12296174,Walter's Walk,12038078,16035089,11307184,,2273705,292751181,1.75
4509212,Hill of the Skull,15468824,13207803,11307184,,2057120,350516911,1.75
4591686,The Clairvoyant,13135817,13207803,11307184,,1961838,390366569,1.75
16054903,Stairway To Heaven,10871519,13207803,11307184,,1275235,283060346,1.75
364233,The Wicker Man,463206,13207803,11307184,,1828870,313983961,1.75
3058127,Tudo Igual,10871519,13207803,11307184,,2026041,277372815,1.75
10772225,Give Me Novacaine,4371830,13207803,11307184,,1584862,441714453,1.75
3274985,Os Alquimistas Estão Chegando,10447400,13207803,11307184,,1880282,299736494,1.75
7980360,Refazenda,3285744,13207803,11307184,,2125883,316060440,1.75
11795731,Ego Tripping Out,10329462,13207803,11307184,,1808207,373686237,1.75
2649122,Phantom Of The Opera,14301986,6057734,11307184,,1514671,269025133,1.75
2639310,Rollover D.J.,7408609,13207803,11307184,,1416167,344078645,1.75
13693700,Um Pro Outro,2661000,13207803,11307184,,1537907,329104784,1.75
956771,Holiday,6554764,13207803,11307184,,1661045,312532061,1.75
10454079,Rock Bottom,11932660,13207803,11307184,,1764736,342372874,1.75
13569394,Satch Boogie,13134648,13207803,11307184,,1880046,380896964,1.75
14208092,Stairway To Heaven,8428648,13207803,11307184,,2373175,327721517,1.75
15971567,Get Me Outta Here,3815121,13207803,11307184,,1784133,347886425,1.75
12695857,Sem Sentido,4442989,13207803,11307184,,1775376,323330000,1.75
2543069,Journey Into Sunlight,9736657,13207803,11307184,,2307886,257471311,1.75
16166098,Failling,11685296,13207803,11307184,,2042030,245523454,1.75
1906637,When The Levee Breaks,4617459,13207803,11307184,,1570640,298685052,1.75
11818285,Eduardo E Mônica,3516415,16035089,11307184,,2155979,233192389,1.75
13446358,Nothin' To Lose,4144327,13207803,11307184,,1559252,465738828,1.75
13174321,The Battle Of Evermore,10400413,13207803,11307184,,1893118,288982845,1.75
5801314,02 - Sanctuary,2244407,13207803,11307184,,1607662,301630646,1.75
16093383,Se Você Pensa,9360006,16035089,11307184,,1983216,311783958,1.75
13783993,Planet Home,5556403,13207803,11307184,,1611640,327961800,1.75
13648327,Hooks In You,293697,13207803,11307184,,1432781,367754870,1.75
2896350,Vou Pra Ai,4460633,13207803,11307184,,2015816,372580196,1.75
1296237,Sign Of The Cross,5383631,13207803,11307184,,1625252,426988742,1.75
6126322,When Two Worlds Collide,11490374,13207803,11307184,,1421994,275511012,1.75
16083320,Lavender,11486975,13207803,11307184,,1979655,207792224,1.75
13811078,The Wicker Man,10133247,13207803,11307184,,1817244,318846374,1.75
5929008,Ram It Down,13717010,13207803,11307184,,2060585,332073398,1.75
14234235,Música De Trabalho,12447321,13207803,11307184,,1729169,336976822,1.75
3886316,Half The Man,1748411,13207803,11307184,,2073289,383528683,1.75
14976222,Cold Hard Bitch,9987345,13207803,11307184,,2141263,318168208,1.75
5022911,Invaders,4544259,13207803,11307184,,1897667,380221688,1.75
607070,Thank You,10361202,13207803,11307184,,1777376,329904444,1.75
14966987,Wrathchild,1012630,13207803,11307184,,1687436,342452829,1.75
6718290,Menina Sarará,4571299,13207803,11307184,,1895582,354802443,1.75
7650291,Freewheel Burning,5446253,13207803,11307184,,1472619,388996567,1.75
13856120,Hallowed Be Thy Name,13134648,13207803,11307184,,1834560,432794395,1.75
13618665,Black Capricorn Day,1105166,13207803,11307184,,1951437,325754201,1.75
580135,Fullgás,16042830,13207803,11307184,,1969555,367605756,1.75
7494086,Smells Like Teen Spirit,13539221,13207803,11307184,,1567116,285654959,1.75
3534857,Equinocio,7946895,14662086,11307184,,1940706,278193651,1.75
7408573,The Thin Line Between Love & Hate,9736657,13207803,11307184,,1561895,288505976,1.75
9897998,Wearing And Tearing,5556403,13207803,11307184,,2358876,276881583,1.75
1545133,País Tropical,11685296,6057734,11307184,,2288667,403339081,1.75
4874966,Every Time I Look At You,10447400,13207803,11307184,,2100273,318037044,1.75
3616168,Borogodo,822277,14662086,11307184,,1814922,365350469,1.75
