InvoiceLineId,InvoiceId,TrackId,UnitPrice,Quantity
7058436,1720738,12429271,1.99,1
12567880,3600137,11279321,1.32,1
3362467,3248896,6435187,1.16,1
4697706,9422,12832070,0.99,1
11533863,2569650,11303155,1.22,1
2008742,11862739,12309664,1.92,1
2960563,5085457,9515688,1.81,1
9995222,14198844,15875657,1.7,1
14971219,13385259,8619038,1.79,1
10276815,7148578,1811044,1.99,1
1559817,12684278,4578179,0.99,1
3526493,3736319,4242672,1.15,1
7937907,5467716,8783722,0.99,1
4535566,3873660,14009798,1.78,1
4872977,12914406,3372830,1.18,1
6473378,4602149,11431091,1.53,1
11500172,15480474,10155584,1.98,1
8105541,2439168,2199783,1.14,1
3324771,2969909,9611195,0.99,1
3357611,11323384,2892100,0.99,1
16173924,16681194,8433645,1.64,1
4793890,15988521,8433645,1.64,1
4975650,10853957,4510043,1.99,1
9230295,3664713,4510043,1.99,1
15900913,6999764,13084154,0.99,1
5923708,2896559,5193817,1.09,1
14932520,6647435,7659056,1.98,1
2044729,16537008,6441245,1.05,1
12203936,7963474,1092513,1.43,1
9920442,8985725,3206799,0.99,1
3598372,12684278,2205966,0.99,1
15122854,11862739,6831739,1.17,1
11172353,6721432,719145,1.99,1
6797863,9597303,14090685,1.19,1
9583660,3664713,10810666,0.99,1
15011139,2086993,2104854,1.99,1
7241816,836788,15960522,0.99,1
11312361,3600137,5805763,1.32,1
2561327,1565437,10079514,1.53,1
12353270,2969909,15667532,0.99,1
5770218,2877551,11232435,0.99,1
3556789,16325576,2957356,1.79,1
7715580,2969909,11983555,0.99,1
5192402,8387240,11983555,0.99,1
15515002,4859025,8311213,1.65,1
15177244,12034000,14457383,0.99,1
15254843,586410,15889052,0.99,1
893810,15668378,13770395,1.99,1
1190361,4382565,16684337,1.21,1
3504348,14667967,16243191,0.99,1
16126128,258938,16243191,0.99,1
4617110,2969909,4509212,0.99,1
2032139,16402227,4591686,0.99,1
14390275,6371885,16054903,1.35,1
3804018,7595216,364233,0.99,1
6023115,9350549,3058127,0.99,1
1912815,11143798,7980360,1.1,1
5158159,7854729,2649122,1.53,1
276331,592310,2639310,1.93,1
3760203,10375153,12695857,0.99,1
12607940,10462629,2543069,1.75,1
13567495,14667967,16166098,0.99,1
12954180,5152265,1906637,1.14,1
9009729,2569650,13446358,0.99,1
6185309,9557858,5801314,0.99,1
11816242,11567656,16093383,1.63,1
13931093,8623740,13783993,1.45,1
1249175,12591889,13648327,0.99,1
11135283,10582764,2896350,0.99,1
6551005,9422,1296237,0.99,1
16585420,12301733,16083320,0.99,1
16097900,4206321,13811078,1.99,1
16714143,10755917,5022911,0.99,1
2935808,10852503,6718290,1.36,1
6303687,11896628,13856120,1.37,1
1126968,10214870,13618665,0.99,1
16054301,634975,580135,1.6,1
13563297,11270522,7494086,0.99,1
12279317,10582764,7494086,0.99,1
3739745,14567444,3534857,0.99,1
1918014,16342662,7408573,1.99,1
6325082,2477791,9897998,1.47,1
3374481,9557858,1545133,0.99,1
6909724,12301733,4874966,1.55,1
13146368,6721432,13791093,1.39,1
13769754,5320905,3189740,1.63,1
13334532,9757967,11694108,1.69,1
9827668,14985049,14649782,1.52,1
9523819,3038888,3118843,1.99,1
11888654,13537480,4775554,1.99,1
13199544,16425075,2589639,0.99,1
9688950,8387240,5059582,1.09,1
10047135,802152,1435561,1.2,1
13276733,575189,11865178,1.58,1
11314547,3305085,7221443,0.99,1
14563358,13008317,13348458,0.99,1
8188269,10852503,16591691,1.34,1
16648556,11896628,155781,1.34,1
3846718,16402227,14019240,0.99,1
5166579,8983492,14019240,0.99,1
16309918,12759366,13743758,1.99,1
497976,3404211,4434329,1.6,1
16142470,10600725,4434329,1.6,1
15605320,2480772,11053156,1.46,1
12855430,3248896,8343591,1.15,1
7272094,9064439,2095518,1.99,1
7941815,15928319,11848208,1.99,1
7208085,10315006,3136822,0.99,1
15888037,3600137,1750383,1.32,1
13411834,6474221,5352355,1.53,1
9404669,862527,10790850,0.99,1
2209089,11675498,8078276,0.99,1
14491533,9557858,5586212,0.99,1
4255507,15078731,5586212,0.99,1
16689101,16342662,11625154,1.47,1
9090011,11896628,6519986,1.4,1
5353697,6526389,2097259,1.72,1
8910802,6174564,13261099,1.99,1
1403691,4268863,3381352,1.01,1
15482574,10315006,12473429,0.99,1
433822,11323384,15284743,0.99,1
12694803,15078731,10725560,0.99,1
1515120,3761155,10725560,0.99,1
12200328,10852503,8674996,1.36,1
4246462,7720828,7123905,0.99,1
15211149,15078731,8757818,0.99,1
10829061,11896628,12960152,1.39,1
14301761,10315006,14476116,0.99,1
7456016,10375153,12111862,0.99,1
14425184,7755751,4042221,1.25,1
13924725,16425075,2506351,0.99,1
12803968,14781447,13049557,1.71,1
7245501,1587992,7745392,1.14,1
1342080,8985725,16500196,1.45,1
13740488,10755917,15554974,1.21,1
15994765,4674913,4977151,0.99,1
4304635,15078731,4181802,1.01,1
263366,1741926,7416322,1.56,1
11908182,9557858,13945329,0.99,1
1692165,9692925,9755762,1.52,1
13763810,5573982,3908794,1.38,1
16767176,10852503,210518,1.32,1
4941936,12914406,2553850,1.21,1
14355716,11323384,12526713,0.99,1
8706545,12034000,4847290,0.99,1
14241712,10214870,6972587,0.99,1
11312081,9472739,4580981,1.52,1
11495050,4814174,8550483,0.99,1
13736047,13610658,6307783,1.14,1
6196566,11323384,8070109,1.5,1
13250986,8387240,16694221,0.99,1
7653043,14586256,5071283,1.98,1
12564396,13758498,4311252,0.99,1
1271262,16425075,4311252,0.99,1
4873539,5350274,11588744,1.19,1
231573,6721432,476348,1.36,1
8311719,11575066,4902341,0.99,1
3430459,11980709,3536219,0.99,1
11299371,10375153,1258,1.99,1
10115039,15668378,5673861,1.18,1
246593,9056551,4664477,1.08,1
14337750,258938,7854413,0.99,1
6042973,8387240,7854413,0.99,1
8087192,12034000,6543042,0.99,1
10008707,1914563,6677520,1.67,1
14561583,13008317,264763,0.99,1
154054,9422,5349299,0.99,1
14338840,11172419,16225734,1.35,1
13292310,10852503,4509927,1.37,1
13603977,16342662,9312340,1.62,1
14481460,9829737,11680024,1.67,1
85296,6045183,11680024,1.67,1
3478329,14816942,7673469,1.71,1
191203,8983492,13215045,0.99,1
290680,8983492,16091856,0.99,1
5486425,12034000,13994178,0.99,1
3723192,13758498,2872229,0.99,1
2208722,15278139,15318554,1.74,1
694833,11896628,3952183,1.4,1
4389324,6950318,416736,1.99,1
9921183,13008317,8092411,0.99,1
15462286,258938,10090647,0.99,1
4736330,15183013,7138302,1.31,1
442840,9422,2589266,0.99,1
9215449,6586490,6551505,1.68,1
15342421,2822826,7290356,1.2,1
3493316,1914563,7802095,0.99,1
586014,7595216,2462970,0.99,1
3577252,11896628,4241452,1.23,1
6376086,13796360,8153054,1.99,1
15570772,421988,14721689,1.45,1
14579413,3761155,2433876,0.99,1
10372908,2155312,1112976,0.99,1
8667522,11582595,9484990,1.99,1
11955830,11270522,1124750,1.02,1
779121,3684062,6829857,1.13,1
2511887,1466973,11160505,1.63,1
2594178,6934586,4637598,1.45,1
4865389,10120598,4440636,1.99,1
14114321,11252891,7329904,1.59,1
7728561,8558575,6673410,1.46,1
10099711,14872373,14644040,1.6,1
16750116,16402227,6452464,1.06,1
4068315,11372781,10718034,0.99,1
16164504,3624645,13835645,1.1,1
165993,2697281,13663255,1.01,1
4875505,368844,4708718,1.54,1
6851409,8985725,16530740,1.22,1
4089,8215303,8955872,1.75,1
10501342,1545293,8228020,1.99,1
6021106,15078731,9202173,0.99,1
5588859,7337609,8971415,1.3,1
10284332,12611431,11644939,1.76,1
708545,13008317,5014194,0.99,1
14310591,10315006,5014194,0.99,1
15149673,4814174,2717152,0.99,1
1377554,10852503,14603776,1.34,1
12821193,767893,4242004,1.01,1
790279,1914563,4242004,1.01,1
4941540,8025081,3526065,1.27,1
12173127,6092493,11632430,1.99,1
4998985,8319762,5696460,1.94,1
13613584,10315006,1778460,0.99,1
9977149,16110964,14466196,1.99,1
14810607,12034000,7452133,0.99,1
7465745,15183013,12840530,1.31,1
8869270,2822826,9979618,1.99,1
3599220,12591889,579457,0.99,1
6175106,10467508,13835977,1.46,1
4825905,10315006,12287788,0.99,1
15372529,16163486,13767854,1.19,1
4442711,9861597,5188854,1.01,1
5570846,16402227,11515981,0.99,1
14038233,12301733,11167035,0.99,1
83527,11379831,13189132,1.46,1
1702285,5539185,11688122,1.99,1
6695249,4804035,9105015,1.52,1
14343896,8983492,4283635,0.99,1
15941824,11176629,4534857,1.26,1
12184656,10315006,13448032,0.99,1
4707932,10315006,13448032,0.99,1
14948715,16697107,315261,1.72,1
15218793,12034000,16562046,0.99,1
12499944,10852503,6435587,1.36,1
15243595,10689481,14966612,1.1,1
1811190,4173384,7256220,1.84,1
12497895,3684062,16767847,1.62,1
380891,8255406,5748853,1.85,1
3154846,12267799,5761421,1.99,1
3816801,14323306,9272850,1.65,1
10988513,11896628,774571,1.34,1
8530444,16537008,11098447,1.84,1
8523697,9597303,7412863,1.3,1
14541517,4674913,14681182,0.99,1
11972449,10755917,3860806,1.34,1
8201599,3664713,4796700,0.99,1
13449175,8869343,575988,1.21,1
14335932,8985725,15521003,1.16,1
11873013,7148578,783073,1.52,1
13096575,9350549,273222,0.99,1
14257341,7742814,14315512,1.47,1
11785885,12034000,8505952,0.99,1
6617109,8531596,15904,1.99,1
3465677,13610658,4412339,1.06,1
5430508,928974,1509682,1.26,1
13239171,3761155,16567886,0.99,1
13328469,11673664,1951760,1.77,1
8129344,3452762,14830872,1.99,1
12935115,14045080,10074770,1.12,1
9438442,8985725,13655031,1.5,1
3582282,12914406,8094042,1.16,1
11026576,12301733,4019675,1.1,1
1097945,16580748,6653806,1.99,1
11364019,8025081,6002947,1.24,1
6519979,7755751,13719254,1.24,1
8006003,767893,8703725,0.99,1
13722295,1048744,905967,1.44,1
7591828,8244681,6496024,1.55,1
13581572,2896559,14951322,1.1,1
5059244,12301733,13626023,0.99,1
12386923,3838537,7342865,1.99,1
14671110,2604677,8384642,1.51,1
2288626,12591889,8660790,0.99,1
4063336,9561047,1767099,1.99,1
612121,8985725,10712835,1.45,1
9614333,14760423,12952858,1.55,1
12101286,7487880,16071777,1.7,1
1856507,258938,1142770,0.99,1
4128472,14144312,11356332,1.99,1
10413710,12961987,6918027,1.99,1
13872370,14567444,4568735,0.99,1
15701216,9241834,16202247,1.99,1
12714334,14144312,8631026,1.99,1
5737781,14567444,316355,0.99,1
12111480,258938,3833144,0.99,1
13133869,35343,7960569,1.11,1
3051748,8387240,3377682,0.99,1
12022450,8387240,14442630,0.99,1
6533675,11686401,1186228,1.18,1
2864469,15183013,2768019,1.3,1
2442556,10969601,9258211,1.08,1
5334004,8387240,13165763,0.99,1
3636936,4814174,447896,1.02,1
4008258,16402227,13852776,1.02,1
3638632,11270522,1977832,0.99,1
674061,7897636,14578135,1.17,1
15399723,12748717,5315378,1.25,1
3074945,928974,5315378,1.25,1
2242731,1744164,7099272,1.01,1
4828237,2877551,16553943,1.0,1
5208296,1744164,7106126,0.99,1
10523132,258938,12152651,0.99,1
2850292,13758498,8020544,0.99,1
12919183,13008317,12196426,1.04,1
15340833,14099205,4154817,1.25,1
15949731,6526389,12230122,1.07,1
14122357,14567444,4768006,0.99,1
6899144,14567444,16229849,0.99,1
11654301,14144312,15822575,1.21,1
16671255,13758498,8405526,1.0,1
6049427,13008317,5902594,0.99,1
10933182,1733203,1224978,1.28,1
10374228,14045080,4782323,1.11,1
5441215,1914563,6253346,0.99,1
12209446,14939513,3866089,1.2,1
1130346,9557858,15133004,0.99,1
9048737,10969601,4813336,1.09,1
13245620,9557858,14994055,0.99,1
14092269,1224186,12636412,1.05,1
13706284,767893,15967421,1.08,1
13807617,3305085,1357039,1.02,1
2941273,4814174,47915,0.99,1
801650,15546425,6043127,1.1,1
6549486,3664713,1254154,1.1,1
9165742,10214870,10728007,0.99,1
9503243,12759366,1472195,1.09,1
11030133,12914406,61106,1.07,1
15029336,10095983,9171961,1.17,1
3209287,6474617,6761983,1.06,1
3003326,9056551,6695595,1.06,1
16375698,13758498,3208190,1.0,1
14868106,15023746,4467166,1.44,1
8547808,13758498,225529,0.99,1
4623908,15668378,220618,1.08,1
2449261,11143798,10959982,1.14,1
9631146,258938,13987600,0.99,1
13510880,1914563,6617135,0.99,1
13823857,15920894,3197322,1.13,1
12594366,10120598,3268099,1.09,1
13689801,4350572,2106517,1.06,1
7382204,8869343,15519379,1.08,1
3724079,4814174,12232827,0.99,1
12829084,12494873,14366929,0.99,1
12190798,16402227,14148880,1.02,1
6688905,15372162,8807682,0.99,1
13774022,7897636,6516669,1.13,1
15664169,16325576,14754995,1.17,1
13326003,10214870,10158418,0.99,1
5343302,15372162,6301233,1.04,1
11617594,13758498,11052518,0.99,1
12912547,6474617,430971,1.03,1
2126194,10755917,6765868,1.15,1
3796064,836788,15356106,0.99,1
15947649,10214870,15356106,0.99,1
3254746,3664713,11348647,0.99,1
7167070,4674913,7852561,0.99,1
184013,3600137,5513364,1.27,1
9378135,13610658,6405188,0.99,1
8901035,12914406,5800064,1.15,1
7059796,3761155,14745230,0.99,1
8771871,3761155,9418972,0.99,1
8688914,2293145,16264868,1.13,1
9974434,767893,12628752,0.99,1
1624447,16163486,15623345,1.19,1
11685771,3624645,12833942,0.99,1
14735283,13008317,5026772,0.99,1
13596696,4674913,2701319,1.01,1
15112147,15048292,4401671,1.08,1
15850929,13008317,12685612,0.99,1
8380228,15920894,13145855,1.14,1
13972680,9691530,14280877,1.11,1
3360071,12494873,8360050,0.99,1
15117953,9173705,12332121,1.07,1
6572865,4268863,14857995,1.06,1
8179511,4814174,13223103,0.99,1
3361777,258938,4658453,0.99,1
6075177,13758498,687547,0.99,1
10864748,10120598,5101981,1.12,1
8633075,15546425,5101981,1.12,1
12413255,2155312,13174533,0.99,1
8374169,9173705,11209339,1.11,1
15687455,10214870,13398822,0.99,1
1861181,11673664,7884359,1.19,1
110897,5152265,2755472,1.1,1
8405515,7819914,5203459,1.13,1
11235175,14144312,15493335,1.29,1
2156299,11172419,4821793,1.36,1
15688451,767893,10922825,0.99,1
12420650,1744164,3414806,1.08,1
8290940,4814174,13357018,1.03,1
1723588,6474617,8333469,1.07,1
14575791,13008317,2111525,0.99,1
9498532,4814174,12780346,0.99,1
15453273,7136818,14337273,1.1,1
11965668,12759366,14337273,1.1,1
9348342,9495668,10950123,1.25,1
6346130,12759366,5304829,1.09,1
13167908,3624645,15119491,1.09,1
6844540,3761155,8592605,0.99,1
13210245,11423627,12146338,1.21,1
118231,4804035,16225185,1.05,1
12394078,1744164,10474868,0.99,1
1996059,14099205,9844552,1.19,1
5016022,14654893,16132838,1.07,1
7871575,8558575,12515406,0.99,1
11293700,12494873,16212472,0.99,1
5412375,9495668,10407813,1.18,1
4864411,3038888,8996014,1.15,1
2716610,15372162,13306029,1.0,1
4492349,4674913,6310188,1.06,1
3676548,16402227,1167773,1.1,1
7513618,2155312,1247608,1.1,1
13738540,767893,6075420,0.99,1
11845743,4268863,3099588,0.99,1
12436082,6647435,9321604,1.1,1
6477478,15668378,6431263,1.12,1
16082335,8558575,3641701,0.99,1
15387911,836788,3641701,0.99,1
9395938,15372162,3565382,1.01,1
15899236,9861597,14269911,0.99,1
13949211,4268863,599836,0.99,1
6082914,14099205,11996932,1.14,1
3226794,16320971,12813934,0.99,1
4171125,2604677,2105946,1.17,1
4456332,2877551,7362322,0.99,1
4715237,4804035,16162578,1.1,1
2919445,4268863,4636663,0.99,1
983183,9861597,4387994,0.99,1
7041664,2877551,11752137,0.99,1
454435,4543048,11724257,1.28,1
14573322,14028563,4556201,1.09,1
11579666,1971799,3980924,1.07,1
10401248,2877551,4930761,1.0,1
696935,4674913,7501125,0.99,1
15471766,7595216,7501125,0.99,1
7752540,14028563,6867816,1.18,1
12789382,16402227,7628636,1.1,1
12879432,11143798,13820857,1.1,1
11663560,9348848,1533998,1.11,1
2523021,7595216,8646772,1.11,1
12922736,2877551,6662561,0.99,1
16576464,12914406,9583174,1.13,1
7925530,3624645,7002800,0.99,1
11126204,16320971,5794866,1.02,1
5805628,16402227,10459061,0.99,1
1619690,767893,8769425,1.09,1
15892082,13008317,12886141,0.99,1
3244095,4674913,3956235,0.99,1
14649680,2155312,10508608,0.99,1
5966377,15372162,11172018,1.02,1
13136148,10120598,6346313,1.09,1
1323188,3624645,12207382,0.99,1
8068620,2877551,9335346,0.99,1
1267370,3305085,16751980,0.99,1
15530586,6474617,9474351,0.99,1
13961014,14099205,9652581,1.24,1
8664058,3305085,6508108,1.0,1
190488,10813941,13426120,1.31,1
16114092,16279162,3086180,1.03,1
14632912,1224186,3086180,1.03,1
2816942,12023376,804251,1.01,1
7927732,7595216,9823970,1.0,1
11196537,6474617,5241062,0.99,1
14161450,2155312,14247201,1.02,1
16401903,3305085,4119272,1.05,1
2520761,15048292,7531892,1.09,1
7443212,9173705,7531892,1.09,1
12612126,1224186,2145076,1.01,1
9666433,7113444,2145076,1.01,1
5882207,13008317,2837887,1.02,1
15769578,14654893,12074810,1.02,1
1054041,8025417,12074810,1.02,1
10330918,1224186,3377561,1.0,1
7853462,7595216,8865054,1.02,1
13539074,2155312,5021369,1.01,1
6208975,8763058,2992139,1.03,1
14390048,12331265,3172715,1.04,1
251169,16279162,12441002,1.03,1
5680916,2155312,8205976,0.99,1
6317202,16279162,8205976,0.99,1
494527,3305085,11009522,1.0,1
15378288,16279162,14103365,1.0,1
1414654,12759366,14103365,1.0,1
3743915,16320971,8955197,1.0,1
5733064,14654893,7033872,1.05,1
2240729,8419773,7033872,1.05,1
9916629,8025417,3799008,1.01,1
1064806,6474617,2306115,1.0,1
5257566,7487880,7148658,1.02,1
4395296,16402227,3858895,1.08,1
1530101,9056551,3858895,1.08,1
4592337,6647435,1390972,1.01,1
11284790,2697281,1390972,1.01,1
4730364,7487880,12811256,1.02,1
12652445,6474617,12811256,1.02,1
4626971,2155312,3823259,1.03,1
2251136,3945928,14720139,1.04,1
6991211,10210688,253758,1.04,1
13360727,8025417,15133612,1.01,1
7949143,8025417,15133612,1.01,1
9033726,8419773,13168090,1.02,1
11527180,15668378,13168090,1.02,1
2230459,16279162,15921488,1.0,1
3829853,16279162,6201638,1.01,1
6953288,16279162,10125314,1.0,1
13949496,7595216,12499649,1.03,1
12124642,6474617,12499649,1.03,1
12421083,14654893,4037797,1.01,1
4528528,9032510,4037797,1.01,1
12408483,16537008,13231430,1.04,1
12188617,6474617,5030180,1.02,1
9151559,8763058,7621949,1.02,1
9177093,4804035,7621949,1.02,1
12368795,6474617,10297757,1.03,1
12307075,7595216,6644223,1.01,1
15374916,7595216,6644223,1.01,1
9398123,16320971,1811800,1.01,1
14504183,7595216,14363630,1.05,1
8175919,9794191,14363630,1.05,1
725341,9794191,4632937,1.02,1
6457215,6474617,3915316,1.01,1
2635695,8419773,6836641,1.02,1
7735420,12914406,9643298,1.03,1
4157544,448673,9643298,1.03,1
12785021,12331265,3475372,1.04,1
6475353,9348848,8251071,1.04,1
1290244,16537008,769981,1.02,1
11720233,16279162,8400988,1.02,1
2953471,16279162,8400988,1.02,1
10210930,7444990,414822,1.02,1
13092787,13610658,414822,1.02,1
11006883,16279162,12105055,1.03,1
12302996,9794191,12105055,1.03,1
3469169,12910069,16523199,1.0,1
8925219,16279162,16523199,1.0,1
4441399,15668378,909989,1.03,1
1747401,12331265,9076954,1.03,1
12515609,14654893,12858722,1.03,1
9539331,13610658,6332196,1.02,1
5242928,3873660,6335936,1.02,1
12133277,12759366,14429228,1.02,1
3784659,9794191,166227,1.03,1
5135596,10210688,11770040,1.04,1
1290577,7487880,8201843,1.04,1
14830891,12023376,1701941,1.01,1
15052500,9794191,15423968,1.02,1
13453935,3873660,15423968,1.02,1
6625496,448673,8718702,1.04,1
11557291,7487880,8718702,1.04,1
2937581,15668378,12428404,1.03,1
13497858,448673,12841799,1.05,1
1209018,12023376,9249144,1.01,1
16450821,10120598,6900914,1.02,1
11327149,10969601,6900914,1.02,1
2728194,448673,5058472,1.02,1
15510592,12331265,2026111,1.03,1
1777046,13610658,2026111,1.03,1
12263487,7444990,4472918,1.03,1
2440306,9794191,12691233,1.0,1
8767924,14654893,12578447,1.02,1
12065370,12023376,13362833,1.01,1
13713127,9348848,10568060,1.05,1
6150852,7487880,10568060,1.05,1
5391850,4602149,7886444,1.04,1
16777095,12023376,10410290,1.0,1
3970003,12331265,342287,1.03,1
10151398,12759366,342287,1.03,1
15677964,12331265,9190663,1.04,1
15838338,12331265,9190663,1.04,1
5992386,448673,2134700,1.03,1
15454066,12023376,6267707,1.01,1
13125883,12914406,12214108,1.04,1
1047113,14031871,13612849,1.0,1
2326859,9173705,13612849,1.0,1
9684934,8558575,1222666,0.99,1
1561800,12023376,1794515,1.01,1
12178018,12023376,3238085,1.01,1
3658923,8558575,14696193,0.99,1
11997355,12331265,7275206,1.03,1
12389088,15182290,11284358,1.03,1
10367480,12759366,7665329,1.0,1
12855231,9056551,8987719,1.02,1
12894683,10120598,8987719,1.02,1
12331873,3873660,11060062,1.03,1
5303609,7444990,11060062,1.03,1
13565742,3873660,10470098,1.0,1
13858938,15668378,13572840,0.99,1
4169525,8558575,13572840,0.99,1
9402293,1197067,5412495,1.05,1
3629730,9182085,4362346,1.04,1
9475650,7444990,4362346,1.04,1
1359231,448673,6521154,1.02,1
1829218,12023376,15456845,1.01,1
579987,10120598,2237718,0.99,1
16094522,8558575,2237718,0.99,1
1098026,448673,5947758,1.03,1
5178521,12759366,3601343,1.0,1
9494591,448673,16593575,1.04,1
4588549,14031871,5755164,1.03,1
5268168,11423627,15478860,1.0,1
7346458,10120598,15478860,1.0,1
15817175,12759366,9476663,1.01,1
11488187,4350572,9973866,1.06,1
4391529,3873660,8343521,1.02,1
1812485,7444990,8343521,1.02,1
14276913,12759366,7446372,1.03,1
3400946,15048292,7836799,1.01,1
1263103,10120598,3320595,1.02,1
8421927,9056551,11640317,1.02,1
10468751,7444990,13257561,1.02,1
5817064,9056551,14645273,1.01,1
6907826,1197067,474281,1.05,1
16705369,14031871,474281,1.05,1
7113480,10120598,1043034,1.02,1
10110782,448673,10113164,1.02,1
15878483,10120598,10150870,1.01,1
2905061,5382463,1550642,1.05,1
4009500,15519058,1550642,1.05,1
9322330,448673,4831241,1.02,1
3545448,9173705,3519985,1.0,1
7107069,14031871,10567711,1.01,1
10809134,9173705,10567711,1.01,1
13048374,1197067,8318266,1.02,1
3028359,9348848,8318266,1.02,1
11349392,6647435,15198108,1.06,1
14170803,9056551,8647110,1.02,1
12048826,11423627,8647110,1.02,1
1649702,1197067,16565751,1.03,1
6418640,1197067,16565751,1.03,1
1022796,14031871,5939441,1.03,1
13793019,9348848,15832740,1.03,1
8170625,9348848,15832740,1.03,1
63879,14031871,11716785,1.0,1
9881939,11423627,11716785,1.0,1
170928,4350572,14828661,1.06,1
2974208,9182085,14828661,1.06,1
8927715,1197067,12360129,1.03,1
7377840,9348848,12360129,1.03,1
7756825,14031871,15624253,1.02,1
12962884,9348848,15624253,1.02,1
13460610,11123839,4194087,1.05,1
6359858,11423627,9646667,0.99,1
14938190,15519058,5131086,1.01,1
9438863,11176629,5131086,1.01,1
13842797,14031871,6369654,1.01,1
435911,9056551,8711426,1.03,1
2601942,15519058,8711426,1.03,1
11511898,4602149,5205648,1.04,1
10737667,14031871,9546207,1.03,1
6768708,1197067,9249402,1.02,1
2561637,15519058,16326266,1.04,1
2558465,11423627,5788460,1.04,1
6286980,10210688,5788460,1.04,1
8606518,3829566,2336265,1.0,1
1249952,11423627,3086701,1.02,1
1226057,9056551,3086701,1.02,1
11158246,11423627,13618807,1.0,1
3821951,1197067,15734033,1.03,1
3142013,11176629,6533335,1.01,1
3453369,1197067,597254,1.05,1
1150928,11176629,13206084,1.02,1
1515938,11176629,6010331,1.01,1
14550982,10757091,15476773,1.61,1
9781100,14129509,10883334,1.42,1
9058002,14426018,16472354,1.37,1
7577413,11172419,16472354,1.37,1
8566853,16325576,12492626,1.17,1
13663692,3600137,838566,1.34,1
6763982,2854624,3749111,1.54,1
6893628,6259091,1928207,1.81,1
4742694,16030141,8932642,1.63,1
15211550,7897636,6464116,1.14,1
6582794,11176629,4089895,1.0,1
699380,15988521,5619530,1.49,1
14334145,5931549,4222777,1.74,1
13848102,11176629,1248381,0.99,1
15297677,14028563,7380576,1.01,1
12737578,7136818,7380576,1.01,1
10921426,8025081,6200566,1.34,1
10637462,11176629,5104874,1.09,1
5212275,3188066,696120,0.99,1
13659812,9182085,5258320,1.03,1
14538734,11176629,456657,0.99,1
11921352,14099205,250315,1.22,1
2788661,4798230,1896271,1.85,1
10721794,2369853,12962284,1.08,1
13724639,14028563,1665545,1.37,1
16165221,4471854,15933382,1.14,1
11129185,421988,12636029,1.44,1
11334612,15182290,16446524,1.09,1
1940551,3208896,13912132,0.99,1
16208666,8215303,9532156,0.99,1
2004592,7897636,23102,1.16,1
10353773,11176629,10223898,0.99,1
16139341,10757091,10223898,0.99,1
12134742,13038169,16137745,1.45,1
5658686,13744824,16137745,1.45,1
12270674,4726037,7217610,1.53,1
1382139,7819914,6857841,0.99,1
14475903,4635513,12990888,1.21,1
7274486,7897636,12990888,1.21,1
16500588,6174564,466739,0.99,1
4946815,802152,2699940,1.2,1
8151246,421988,2699940,1.2,1
15970960,14041115,7839464,0.99,1
7996624,11686401,1076019,1.16,1
15816821,7686189,3738503,0.99,1
11972499,5931549,1554171,1.11,1
8968273,7897636,11927533,1.23,1
10434374,6647435,2149703,1.06,1
13946770,1922266,12468854,1.75,1
3068018,15182290,5231647,1.01,1
11894048,3116122,14792107,1.0,1
10804555,3038888,14792107,1.0,1
7838849,6647435,14236072,1.01,1
10013400,14028563,14236072,1.01,1
9371215,15183013,3571471,1.33,1
201691,1545293,15374391,1.1,1
4611646,4195430,13768232,1.07,1
2168137,13327643,359593,0.99,1
15191169,10210688,2207581,1.03,1
14190374,11269993,3894947,1.13,1
4604113,11123839,3592083,0.99,1
14533608,10641910,3592083,0.99,1
14883374,59021,15142449,1.53,1
5205767,14028563,4163500,1.34,1
7193876,14028563,4163500,1.34,1
4805957,4217794,12422941,0.99,1
12726964,15183013,9767247,0.99,1
8771997,6986835,8935715,1.47,1
265040,14099205,11298622,1.23,1
6132950,8025081,5672421,0.99,1
5983619,5085457,5672421,0.99,1
3840921,1879926,11845669,1.34,1
822002,2606862,14885175,1.64,1
7124770,634975,10672173,1.01,1
10691281,11123839,8645558,1.05,1
16376441,11123839,8645558,1.05,1
7692243,2686959,8058431,1.53,1
8961802,530044,9412378,0.99,1
13851382,3974041,6801322,0.99,1
13408068,15182290,5434814,1.1,1
13922572,6054893,9706038,0.99,1
6216817,15091956,2067409,1.71,1
3020444,15344238,4992830,1.28,1
5904938,7136818,3631567,1.04,1
15466983,4602149,3631567,1.04,1
2483953,16681194,12202429,1.61,1
11168382,12935630,12202429,1.61,1
7284275,8098519,3045411,1.71,1
10540886,5931549,12915231,1.58,1
13028438,11762796,1717604,1.12,1
6933793,11985989,12232270,0.99,1
6602803,11632434,12232270,0.99,1
16123755,4635513,15461028,0.99,1
7541346,1587992,15461028,0.99,1
3177847,11632434,2920626,1.16,1
12343930,10095983,2920626,1.16,1
12513707,7136818,7727682,1.02,1
12489721,12192056,5305159,1.53,1
4755392,9064439,12803048,1.69,1
15756593,3404211,3323342,0.99,1
2918430,9322240,3323342,0.99,1
3980874,7023983,3596225,1.47,1
13696911,11686401,3833968,1.19,1
370145,16163486,3833968,1.19,1
16510429,4195430,9186809,1.07,1
13371481,7337609,9871792,1.27,1
3521172,802152,12841370,1.18,1
14926983,14028563,4058973,1.21,1
7706193,4350572,5529195,1.05,1
8372346,4350572,5529195,1.05,1
16731260,975171,4233176,1.22,1
