PlaylistId,TrackId
15639629,1092513
8189607,3004425
314585,3004425
15639629,9727123
4104879,9727123
2462096,3206799
15686844,3206799
15686844,2964021
6528739,2964021
9168761,4785894
2462096,4785894
6528739,5002167
8189607,5002167
15686844,2205966
10129111,2205966
8189607,1116470
15686844,1116470
6528739,6831739
15686844,6831739
3694231,719145
3694231,719145
8758419,14090685
8189607,14090685
9168761,10810666
314585,10810666
15686844,6886503
314585,6886503
6528739,2104854
15686844,2104854
8758419,12856401
9168761,12856401
10129111,15960522
11436480,15960522
11436480,2794661
8758419,2794661
15639629,5805763
2462096,5805763
15686844,10079514
9168761,10079514
15639629,15667532
15686844,15667532
8189607,11232435
11436480,11232435
15639629,2957356
3763925,2957356
15686844,4258540
6528739,4258540
3694231,11983555
8758419,11983555
8189607,8311213
6528739,8311213
11436480,1746813
9168761,1746813
2462096,14457383
10129111,14457383
15639629,10534665
4104879,10534665
15639629,15611613
8189607,15611613
15686844,16197505
314585,16197505
15686844,15466121
11436480,15466121
314585,7260220
15686844,7260220
4104879,15889052
11436480,15889052
2462096,6382457
2462096,6382457
11436480,13770395
314585,13770395
9168761,16684337
8758419,16684337
8189607,1814720
15639629,1814720
8189607,5441930
9168761,5441930
2462096,16243191
2462096,16243191
8758419,12296174
2462096,12296174
6528739,4509212
15639629,4509212
8189607,4591686
3694231,4591686
8189607,16054903
314585,16054903
3694231,364233
7429359,364233
2462096,3058127
8189607,3058127
8189607,10772225
11436480,10772225
5472180,3274985
5472180,3274985
8189607,7980360
2462096,7980360
9168761,11795731
15686844,11795731
8758419,2649122
15639629,2649122
10129111,2639310
8189607,2639310
11436480,13693700
15639629,13693700
8758419,956771
314585,956771
8189607,10454079
15639629,10454079
11436480,13569394
15639629,13569394
8758419,14208092
10129111,14208092
8189607,15971567
3694231,15971567
2462096,12695857
8189607,12695857
314585,2543069
9168761,2543069
314585,16166098
2462096,16166098
2462096,1906637
11436480,1906637
15257429,11818285
4104879,11818285
2462096,13446358
314585,13446358
15686844,13174321
8189607,13174321
7429359,5801314
15639629,5801314
8189607,16093383
8189607,16093383
4104879,13783993
314585,13783993
8189607,13648327
4104879,13648327
6528739,2896350
2462096,2896350
4104879,1296237
314585,1296237
2462096,6126322
8189607,6126322
2462096,16083320
8758419,16083320
15686844,13811078
8189607,13811078
2462096,5929008
6528739,5929008
15686844,14234235
2462096,14234235
8189607,3886316
11436480,3886316
8189607,14976222
9168761,14976222
2462096,5022911
2462096,5022911
9168761,607070
8189607,607070
10129111,14966987
314585,14966987
2462096,6718290
8758419,6718290
6528739,7650291
6528739,7650291
8189607,13856120
4104879,13856120
11436480,13618665
4104879,13618665
6545676,580135
2462096,580135
6528739,7494086
15639629,7494086
2462096,3534857
8189607,3534857
2462096,7408573
11436480,7408573
9168761,9897998
2462096,9897998
15686844,1545133
2462096,1545133
11436480,4874966
15257429,4874966
9168761,3616168
4104879,3616168
10129111,13791093
8189607,13791093
15639629,3189740
4104879,3189740
314585,11694108
8189607,11694108
9168761,14649782
9168761,14649782
3694231,3118843
8189607,3118843
6545676,4775554
3694231,4775554
6545676,2589639
9168761,2589639
4104879,6488169
314585,6488169
10129111,5059582
15639629,5059582
9168761,1435561
10129111,1435561
8189607,13701869
8189607,13701869
15686844,11865178
6545676,11865178
8189607,7221443
8189607,7221443
8189607,13348458
9168761,13348458
15686844,16591691
15686844,16591691
15639629,8576405
9168761,8576405
9168761,155781
15686844,155781
9168761,14019240
10129111,14019240
9168761,7127638
9168761,7127638
2462096,7768580
9202341,7768580
314585,11530443
10129111,11530443
6528739,13743758
9202341,13743758
6528739,5721577
9168761,5721577
10129111,4434329
314585,4434329
2462096,11053156
10129111,11053156
15686844,11794473
15686844,11794473
15686844,7145342
314585,7145342
15639629,8343591
9168761,8343591
314585,2095518
9168761,2095518
8189607,8336612
8758419,8336612
15639629,12196864
8189607,12196864
9168761,4946006
2462096,4946006
11436480,11848208
8189607,11848208
15639629,3136822
6545676,3136822
15686844,5333180
9168761,5333180
10129111,1750383
9168761,1750383
8189607,5352355
11436480,5352355
6528739,10790850
2462096,10790850
4104879,8078276
15257429,8078276
8189607,5586212
2462096,5586212
2462096,11625154
10129111,11625154
8758419,6519986
15639629,6519986
10129111,11065229
314585,11065229
11436480,2097259
6528739,2097259
2462096,13261099
314585,13261099
8189607,3381352
314585,3381352
4104879,12473429
15639629,12473429
8758419,15284743
15639629,15284743
9168761,10725560
8189607,10725560
9168761,8674996
15639629,8674996
8189607,7123905
314585,7123905
314585,8757818
9168761,8757818
8189607,8138214
2462096,8138214
11436480,12960152
8189607,12960152
15639629,14476116
8189607,14476116
10129111,15514329
6545676,15514329
15686844,12111862
15686844,12111862
8758419,9496688
7429359,9496688
2462096,9665396
15639629,9665396
5472180,2683810
11436480,2683810
9168761,1035681
15639629,1035681
15639629,13938816
8758419,13938816
8189607,4042221
15686844,4042221
314585,3186968
9168761,3186968
8758419,4380830
9168761,4380830
314585,2098954
3694231,2098954
15686844,2506351
11436480,2506351
314585,11052918
10129111,11052918
15639629,1845645
4104879,1845645
9168761,13049557
15639629,13049557
8189607,8020713
2462096,8020713
314585,7745392
11436480,7745392
8189607,11949576
8189607,11949576
11436480,15931328
15686844,15931328
11436480,15014317
2462096,15014317
10129111,3509109
4104879,3509109
314585,16500196
9168761,16500196
11436480,4891814
8189607,4891814
6528739,8741082
3694231,8741082
4104879,15554974
314585,15554974
11436480,4977151
15639629,4977151
2462096,4181802
4104879,4181802
9168761,10746657
4104879,10746657
15639629,7416322
15639629,7416322
4104879,13945329
9168761,13945329
9168761,6104739
11436480,6104739
15639629,9755762
10129111,9755762
11436480,3908794
314585,3908794
4104879,210518
8189607,210518
7429359,2553850
2462096,2553850
15686844,1922914
3694231,1922914
15686844,4299481
9168761,4299481
314585,5869505
15639629,5869505
8189607,11001428
4104879,11001428
2462096,12526713
8189607,12526713
2462096,4580004
8189607,4580004
2462096,4847290
2462096,4847290
8189607,6972587
15686844,6972587
11436480,4580981
314585,4580981
6528739,5496220
2462096,5496220
8189607,8550483
10129111,8550483
4104879,8055323
2462096,8055323
8189607,6307783
314585,6307783
4104879,8070109
3694231,8070109
9168761,5259381
9168761,5259381
6528739,16694221
9168761,16694221
8189607,5071283
2462096,5071283
2462096,4311252
8758419,4311252
4104879,9249864
2462096,9249864
2462096,11588744
8189607,11588744
15686844,476348
8189607,476348
15639629,4902341
2462096,4902341
15686844,13193603
2462096,13193603
8189607,10026221
8189607,10026221
8758419,3536219
2462096,3536219
2462096,15129826
9168761,15129826
8189607,67990
9168761,67990
11436480,1258
15639629,1258
2462096,1728599
2462096,1728599
15639629,5673861
8189607,5673861
8758419,4664477
10129111,4664477
8758419,7854413
9168761,7854413
2462096,6262690
6528739,6262690
2462096,173084
6528739,173084
314585,6543042
15686844,6543042
4104879,9288869
2462096,9288869
4104879,2026505
11436480,2026505
6528739,8295264
8189607,8295264
8189607,6677520
11436480,6677520
15639629,10264669
15639629,10264669
8189607,264763
8189607,264763
4104879,13752268
4104879,13752268
15686844,7707390
4104879,7707390
8189607,6903164
11436480,6903164
10129111,5349299
4104879,5349299
2462096,16225734
314585,16225734
6528739,4509927
4104879,4509927
15686844,8390988
314585,8390988
314585,9312340
15686844,9312340
11436480,11680024
314585,11680024
15639629,7673469
2462096,7673469
11436480,13215045
11436480,13215045
7429359,2516816
11436480,2516816
6545676,16091856
9168761,16091856
2462096,1307081
15639629,1307081
6528739,13994178
3763925,13994178
3694231,2872229
11436480,2872229
15257429,15318554
10129111,15318554
314585,3952183
314585,3952183
15639629,416736
6545676,416736
8189607,8092411
11436480,8092411
10129111,13014793
4104879,13014793
8189607,10090647
11436480,10090647
9168761,7138302
8189607,7138302
9168761,2589266
8189607,2589266
2462096,6551505
314585,6551505
6528739,13411367
6528739,13411367
10129111,5142561
3763925,5142561
15686844,4428168
10129111,4428168
9168761,7290356
11436480,7290356
10129111,7802095
4104879,7802095
4104879,8369154
6528739,8369154
8189607,2462970
8189607,2462970
6528739,11003136
2462096,11003136
10129111,4241452
8189607,4241452
15639629,8153054
11436480,8153054
6545676,14721689
15686844,14721689
15686844,2433876
8189607,2433876
6528739,5538162
8189607,5538162
10129111,1112976
10129111,1112976
2462096,9501531
4104879,9501531
314585,9840860
15686844,9840860
8189607,1734192
8189607,1734192
10129111,6612682
8189607,6612682
314585,9484990
2462096,9484990
11436480,1124750
9168761,1124750
11436480,6829857
4104879,6829857
2462096,11160505
11436480,11160505
2462096,4637598
15639629,4637598
2462096,4440636
2462096,4440636
314585,7329904
3763925,7329904
9168761,6673410
8189607,6673410
4104879,14644040
8189607,14644040
6528739,13225448
2462096,13225448
2462096,15704960
15639629,15704960
6545676,10000640
6545676,10000640
15639629,6452464
15686844,6452464
2462096,10718034
314585,10718034
9168761,13835645
6528739,13835645
8758419,9622518
9168761,9622518
8758419,1013206
15686844,1013206
314585,7497040
15639629,7497040
10129111,4613805
314585,4613805
15639629,13663255
10129111,13663255
15686844,4708718
3763925,4708718
11436480,15064061
15686844,15064061
15686844,16530740
8189607,16530740
8189607,8955872
11436480,8955872
15686844,1426882
11436480,1426882
4104879,8201890
15686844,8201890
4104879,8228020
9168761,8228020
9168761,9202173
11436480,9202173
2462096,8971415
314585,8971415
6545676,11644939
15639629,11644939
11436480,5014194
3694231,5014194
10129111,2717152
8189607,2717152
2462096,14603776
6528739,14603776
3763925,3624970
15257429,3624970
9168761,4242004
2462096,4242004
9168761,3526065
15639629,3526065
8189607,15121015
4104879,15121015
2462096,11632430
4104879,11632430
10129111,1232941
8189607,1232941
15639629,5696460
9168761,5696460
15686844,7833240
9168761,7833240
11436480,1778460
4104879,1778460
6528739,5761521
11436480,5761521
11436480,16061404
11436480,16061404
15639629,14466196
8758419,14466196
15686844,16380496
4104879,16380496
9168761,7452133
6528739,7452133
9168761,11893885
9168761,11893885
8189607,6388690
8189607,6388690
9168761,12840530
314585,12840530
9168761,9979618
6528739,9979618
2462096,13191771
314585,13191771
8189607,14929864
8189607,14929864
11436480,763110
8189607,763110
3694231,579457
2462096,579457
9168761,13835977
314585,13835977
6528739,5332443
10129111,5332443
8189607,6159420
11436480,6159420
15639629,4348702
4104879,4348702
15257429,13349817
15639629,13349817
8758419,12287788
8189607,12287788
9168761,13767854
8758419,13767854
15639629,5188854
9168761,5188854
9168761,1267991
10129111,1267991
6528739,12928926
4104879,12928926
11436480,11515981
8189607,11515981
3694231,11167035
7429359,11167035
4104879,13189132
2462096,13189132
9168761,11688122
15686844,11688122
8189607,9105015
15639629,9105015
2462096,4283635
10129111,4283635
9168761,4534857
15686844,4534857
10129111,512492
2462096,512492
3694231,13448032
3763925,13448032
3694231,1337919
15639629,1337919
8189607,315261
314585,315261
2462096,16562046
8189607,16562046
9202341,6435587
9168761,6435587
15639629,14966612
2462096,14966612
2462096,15573023
15639629,15573023
11436480,7256220
314585,7256220
2462096,13841813
3694231,13841813
8189607,16767847
3694231,16767847
15686844,14643583
8189607,14643583
314585,12689315
8758419,12689315
314585,4379152
11436480,4379152
3694231,9524034
7429359,9524034
8189607,5748853
314585,5748853
10129111,5761421
15257429,5761421
15257429,2916896
8189607,2916896
2462096,5696288
11436480,5696288
8758419,286753
8189607,286753
15639629,9272850
15639629,9272850
8189607,9624874
6528739,9624874
15639629,9067840
10129111,9067840
9168761,4338073
3694231,4338073
10129111,774571
6528739,774571
8758419,11098447
8189607,11098447
8189607,7412863
8189607,7412863
8189607,14681182
9168761,14681182
8758419,3860806
314585,3860806
8189607,4796700
4104879,4796700
15639629,575988
9168761,575988
11436480,15521003
11436480,15521003
314585,7395312
10129111,7395312
8189607,15977316
11436480,15977316
8189607,4986068
6528739,4986068
8189607,783073
3763925,783073
2462096,5501970
314585,5501970
3694231,273222
4104879,273222
314585,14315512
314585,14315512
314585,8505952
9202341,8505952
15639629,15904
2462096,15904
6545676,1182281
8189607,1182281
314585,4412339
8189607,4412339
2462096,1509682
2462096,1509682
4104879,16567886
15639629,16567886
6528739,1951760
9168761,1951760
15686844,7111819
10129111,7111819
15639629,14830872
8189607,14830872
11436480,7544650
10129111,7544650
15257429,10074770
15639629,10074770
8189607,13655031
314585,13655031
2462096,1992422
10129111,1992422
8758419,8213269
9168761,8213269
15686844,6351283
8189607,6351283
314585,2145285
2462096,2145285
2462096,3034859
9168761,3034859
15639629,12296906
2462096,12296906
2462096,8094042
15686844,8094042
15686844,16537563
15686844,16537563
15257429,4019675
8189607,4019675
6528739,6653806
10129111,6653806
8189607,10631780
15686844,10631780
8189607,3028600
8189607,3028600
9168761,6002947
9168761,6002947
9168761,2672013
15686844,2672013
15639629,13055912
15686844,13055912
2462096,745712
15686844,745712
8758419,5245502
2462096,5245502
11436480,13719254
11436480,13719254
11436480,8703725
9168761,8703725
8758419,905967
2462096,905967
8189607,6496024
9168761,6496024
8189607,14951322
15639629,14951322
15686844,13626023
11436480,13626023
6528739,7342865
9168761,7342865
11436480,2553799
2462096,2553799
3694231,8384642
8189607,8384642
3694231,8660790
314585,8660790
314585,4277444
15639629,4277444
6528739,15060244
2462096,15060244
8758419,10127179
10129111,10127179
8189607,1767099
8189607,1767099
4104879,13530453
314585,13530453
6528739,10712835
2462096,10712835
8189607,12952858
4104879,12952858
15686844,3205012
4104879,3205012
3694231,16071777
15257429,16071777
15639629,1142770
314585,1142770
6528739,9949666
9168761,9949666
11436480,11356332
6528739,11356332
11436480,3026770
8189607,3026770
4104879,6918027
2462096,6918027
3763925,9809895
8189607,9809895
8189607,9936085
10129111,9936085
2462096,4568735
10129111,4568735
314585,13659129
9168761,13659129
6528739,5509703
2462096,5509703
9168761,16202247
9168761,16202247
15686844,8631026
11436480,8631026
314585,15235856
8189607,15235856
15686844,316355
3694231,316355
15639629,10062310
2462096,10062310
2462096,3302018
8758419,3302018
4104879,3302018
9168761,346238
314585,346238
10129111,346238
314585,10907810
9168761,10907810
2462096,10907810
8758419,11420545
2462096,11420545
8189607,11420545
8189607,933172
2462096,933172
4104879,933172
314585,3833144
3694231,3833144
314585,3833144
2462096,7960569
6528739,7960569
9168761,7960569
11436480,3377682
314585,3377682
3694231,3377682
6528739,14442630
3694231,14442630
9168761,14442630
8189607,1186228
8189607,1186228
10129111,1186228
11436480,2768019
8189607,2768019
8189607,2768019
314585,9258211
6528739,9258211
8189607,9258211
11436480,13165763
15639629,13165763
15686844,13165763
9168761,447896
9168761,447896
6528739,447896
2462096,13852776
11436480,13852776
3763925,13852776
8758419,7249822
8189607,7249822
2462096,7249822
3694231,1977832
2462096,1977832
10129111,1977832
4104879,3142757
3694231,3142757
8189607,3142757
15639629,12515472
15639629,12515472
8189607,12515472
15639629,14578135
314585,14578135
10129111,14578135
11436480,5315378
2462096,5315378
15686844,5315378
9168761,13886289
9168761,13886289
8189607,13886289
15639629,7099272
2462096,7099272
2462096,7099272
9168761,2000255
15639629,2000255
9168761,2000255
2462096,14611160
6545676,14611160
11436480,14611160
8758419,10005006
4104879,10005006
8189607,10005006
2462096,5837503
6528739,5837503
10129111,5837503
9168761,6399956
8758419,6399956
15639629,6399956
9168761,16553943
2462096,16553943
15686844,16553943
15639629,7106126
2462096,7106126
8189607,7106126
10129111,12152651
15686844,12152651
8189607,12152651
3694231,8020544
8758419,8020544
9168761,8020544
314585,12913437
15639629,12913437
2462096,12913437
3694231,12052034
314585,12052034
2462096,12052034
9168761,12196426
15686844,12196426
6528739,12196426
15639629,16115717
2462096,16115717
11436480,16115717
8189607,1784407
2462096,1784407
8189607,1784407
2462096,8866394
6528739,8866394
8189607,8866394
9168761,8655730
8189607,8655730
11436480,8655730
4104879,4154817
11436480,4154817
15686844,4154817
7429359,12230122
4104879,12230122
11436480,12230122
2462096,3374136
11436480,3374136
4104879,3374136
8189607,6898227
4104879,6898227
11436480,6898227
8189607,15150693
15639629,15150693
2462096,15150693
8189607,13331376
9168761,13331376
15686844,13331376
4104879,9905739
15686844,9905739
6545676,9905739
2462096,4768006
8189607,4768006
11436480,4768006
9168761,8272883
9168761,8272883
15686844,8272883
15686844,16229849
2462096,16229849
10129111,16229849
15686844,15822575
15639629,15822575
11436480,15822575
2462096,8405526
9168761,8405526
8189607,8405526
9168761,5902594
314585,5902594
15639629,5902594
314585,1224978
15639629,1224978
8189607,1224978
3763925,4782323
4104879,4782323
2462096,4782323
314585,6253346
9168761,6253346
8189607,6253346
15639629,3866089
8189607,3866089
10129111,3866089
314585,15133004
8189607,15133004
15639629,15133004
2462096,4813336
9168761,4813336
15639629,4813336
10129111,2023759
15257429,2023759
8189607,2023759
15639629,14994055
15639629,14994055
15639629,14994055
8189607,5400727
2462096,5400727
6528739,5400727
8758419,13045272
15686844,13045272
2462096,13045272
314585,12636412
2462096,12636412
8758419,12636412
8189607,14913328
314585,14913328
8189607,14913328
8189607,8419830
6545676,8419830
10129111,8419830
8189607,2037097
15639629,2037097
11436480,2037097
9168761,6313189
4104879,6313189
8189607,6313189
8189607,2635285
8189607,2635285
15686844,2635285
15639629,680520
2462096,680520
3763925,680520
314585,15967421
11436480,15967421
8758419,15967421
10129111,1357039
11436480,1357039
8189607,1357039
8189607,47915
6528739,47915
15686844,47915
10129111,6043127
15686844,6043127
10129111,6043127
2462096,34135
314585,34135
3694231,34135
2462096,1254154
5472180,1254154
314585,1254154
8189607,4995623
3694231,4995623
314585,4995623
2462096,10728007
6528739,10728007
3763925,10728007
10129111,7016921
9168761,7016921
15639629,7016921
6528739,1472195
15639629,1472195
9168761,1472195
11436480,61106
15639629,61106
2462096,61106
6528739,9171961
15686844,9171961
314585,9171961
9168761,6761983
2462096,6761983
8189607,6761983
10129111,6695595
15257429,6695595
2462096,6695595
15639629,3056308
15686844,3056308
4104879,3056308
11436480,9000917
6545676,9000917
9168761,9000917
9168761,1661363
7429359,1661363
9168761,1661363
11436480,3208190
2462096,3208190
8189607,3208190
15686844,7356500
4104879,7356500
314585,7356500
9168761,4467166
9168761,4467166
314585,4467166
9168761,5655814
9168761,5655814
15639629,5655814
11436480,10350975
11436480,10350975
10129111,10350975
2462096,225529
15639629,225529
3694231,225529
15639629,10995995
15639629,10995995
4104879,10995995
3694231,220618
11436480,220618
15257429,220618
9168761,14149198
15639629,14149198
15686844,14149198
2462096,10959982
314585,10959982
11436480,10959982
6528739,13987600
15686844,13987600
5472180,13987600
15686844,13176263
15686844,13176263
9168761,13176263
8189607,6617135
4104879,6617135
11436480,6617135
2462096,3197322
15639629,3197322
10129111,3197322
3694231,11243929
314585,11243929
8189607,11243929
6528739,11168106
11436480,11168106
15639629,11168106
314585,2376590
15639629,2376590
8189607,2376590
15686844,12182271
7429359,12182271
4104879,12182271
15686844,2313086
3694231,2313086
9168761,2313086
4104879,3547930
8189607,3547930
3763925,3547930
6528739,3268099
11436480,3268099
314585,3268099
15639629,1561375
8189607,1561375
314585,1561375
8189607,2106517
6528739,2106517
9168761,2106517
4104879,16101227
2462096,16101227
314585,16101227
11436480,15519379
9168761,15519379
10129111,15519379
8189607,12232827
10129111,12232827
4104879,12232827
8189607,14366929
314585,14366929
15639629,14366929
11436480,13168842
314585,13168842
11436480,13168842
8758419,14148880
8189607,14148880
6528739,14148880
8189607,8807682
9168761,8807682
15639629,8807682
8189607,6516669
15686844,6516669
4104879,6516669
10129111,16117709
15686844,16117709
10129111,16117709
8189607,2306869
10129111,2306869
2462096,2306869
2462096,13267379
9168761,13267379
314585,13267379
15686844,14754995
8189607,14754995
8758419,14754995
4104879,10158418
2462096,10158418
2462096,10158418
8189607,2801537
8758419,2801537
2462096,2801537
15686844,6301233
9168761,6301233
9168761,6301233
7429359,10868933
8189607,10868933
314585,10868933
9202341,11052518
8189607,11052518
2462096,11052518
15686844,3600536
10129111,3600536
3763925,3600536
8189607,430971
2462096,430971
3694231,430971
2462096,6765868
11436480,6765868
8189607,6765868
8189607,7573762
314585,7573762
314585,7573762
11436480,1492532
8189607,1492532
15257429,1492532
314585,11306947
3694231,11306947
9168761,11306947
10129111,15356106
15686844,15356106
6528739,15356106
2462096,7975316
15639629,7975316
2462096,7975316
15686844,11348647
314585,11348647
314585,11348647
10129111,6346253
15639629,6346253
15686844,6346253
2462096,3245091
8189607,3245091
6528739,3245091
15686844,7852561
11436480,7852561
4104879,7852561
6545676,5513364
15639629,5513364
10129111,5513364
3694231,1639808
15686844,1639808
15257429,1639808
9168761,6944962
11436480,6944962
2462096,6944962
2462096,16241436
15639629,16241436
8758419,16241436
4104879,6405188
10129111,6405188
2462096,6405188
9168761,13909810
8189607,13909810
11436480,13909810
10129111,8254035
15639629,8254035
10129111,8254035
8189607,5800064
8189607,5800064
314585,5800064
6528739,368464
15686844,368464
10129111,368464
9168761,5455133
6528739,5455133
6528739,5455133
11436480,14745230
314585,14745230
11436480,14745230
3694231,9418972
314585,9418972
2462096,9418972
9168761,13904066
3763925,13904066
8758419,13904066
314585,16264868
4104879,16264868
10129111,16264868
10129111,12628752
15639629,12628752
3694231,12628752
2462096,10261537
2462096,10261537
8189607,10261537
10129111,15623345
2462096,15623345
6528739,15623345
15639629,11564907
11436480,11564907
8189607,11564907
8189607,12833942
9168761,12833942
15686844,12833942
15639629,14288914
9168761,14288914
2462096,14288914
11436480,5026772
15686844,5026772
314585,5026772
3694231,2153297
2462096,2153297
7429359,2153297
314585,2701319
8758419,2701319
8189607,2701319
9168761,15144102
9168761,15144102
2462096,15144102
8189607,4401671
9168761,4401671
9168761,4401671
314585,12685612
15686844,12685612
2462096,12685612
314585,15691672
8189607,15691672
15639629,15691672
2462096,13145855
15686844,13145855
10129111,13145855
15686844,2924792
3763925,2924792
8189607,2924792
6545676,14455113
2462096,14455113
2462096,14455113
15686844,14280877
8189607,14280877
15686844,14280877
8189607,8360050
3694231,8360050
11436480,8360050
8189607,12332121
3694231,12332121
6528739,12332121
6528739,14857995
314585,14857995
314585,14857995
314585,13223103
11436480,13223103
8189607,13223103
8189607,4658453
2462096,4658453
15639629,4658453
15639629,687547
6545676,687547
3694231,687547
2462096,5101981
15639629,5101981
2462096,5101981
15686844,15945440
3694231,15945440
4104879,15945440
8189607,87302
6545676,87302
9168761,87302
11436480,13174533
15686844,13174533
3694231,13174533
9168761,12247439
15686844,12247439
3694231,12247439
15639629,11209339
9168761,11209339
6528739,11209339
2462096,412104
11436480,412104
10129111,412104
10129111,13398822
8758419,13398822
15686844,13398822
8189607,7884359
15639629,7884359
3763925,7884359
9168761,13361177
314585,13361177
15639629,13361177
6545676,13680218
15639629,13680218
10129111,13680218
3694231,6533088
15686844,6533088
15639629,6533088
4104879,2755472
15686844,2755472
2462096,2755472
8189607,5203459
10129111,5203459
8189607,5203459
15639629,16078735
3694231,16078735
2462096,16078735
2462096,15493335
15639629,15493335
9168761,15493335
2462096,2745870
15639629,2745870
3694231,2745870
6528739,12139898
9168761,12139898
11436480,12139898
15686844,4206410
8189607,4206410
2462096,4206410
8758419,4821793
6528739,4821793
9168761,4821793
11436480,10922825
15686844,10922825
314585,10922825
15686844,12564062
8189607,12564062
314585,12564062
8758419,3414806
3694231,3414806
8189607,3414806
15639629,13357018
8758419,13357018
4104879,13357018
8189607,1991794
8189607,1991794
10129111,1991794
8189607,8333469
8758419,8333469
2462096,8333469
2462096,2111525
9168761,2111525
314585,2111525
15686844,5883813
15639629,5883813
9168761,5883813
6528739,13004239
8189607,13004239
2462096,13004239
2462096,192552
8189607,192552
2462096,192552
4104879,15982502
3694231,15982502
15686844,15982502
8189607,12780346
8758419,12780346
8189607,12780346
2462096,14337273
3694231,14337273
9202341,14337273
8189607,12234150
6545676,12234150
8758419,12234150
8189607,455997
314585,455997
314585,455997
6545676,3871908
314585,3871908
6528739,3871908
8189607,10950123
2462096,10950123
8189607,10950123
2462096,10886549
6528739,10886549
3694231,10886549
8189607,5304829
15639629,5304829
8189607,5304829
8189607,13656106
314585,13656106
11436480,13656106
11436480,15119491
15639629,15119491
9168761,15119491
8189607,8592605
8189607,8592605
15686844,8592605
10129111,12146338
15686844,12146338
10129111,12146338
8758419,16225185
10129111,16225185
2462096,16225185
314585,4452
314585,4452
15639629,4452
2462096,13766806
8189607,13766806
8758419,13766806
8189607,1414651
8189607,1414651
15639629,1414651
8758419,6687252
8189607,6687252
11436480,6687252
9202341,10474868
11436480,10474868
2462096,10474868
314585,3968897
9168761,3968897
314585,3968897
15686844,79088
7429359,79088
3694231,79088
10129111,9844552
10129111,9844552
15686844,9844552
314585,16132838
8189607,16132838
15686844,16132838
8189607,12515406
11436480,12515406
10129111,12515406
2462096,16212472
2462096,16212472
4104879,16212472
7429359,15381910
314585,15381910
3763925,15381910
8189607,10407813
9168761,10407813
8189607,10407813
15686844,10409002
2462096,10409002
11436480,10409002
10129111,12202701
314585,12202701
15639629,12202701
15639629,14059073
15639629,14059073
9168761,14059073
2462096,6080123
2462096,6080123
3763925,6080123
9168761,8658060
15639629,8658060
314585,8658060
10129111,16599847
9168761,16599847
9168761,16599847
15639629,16407360
2462096,16407360
9168761,16407360
11436480,8996014
3694231,8996014
8189607,8996014
15686844,13306029
10129111,13306029
15639629,13306029
9202341,6310188
8189607,6310188
8189607,6310188
6528739,1167773
6528739,1167773
4104879,1167773
15639629,1247608
2462096,1247608
15639629,1247608
4104879,13639018
6528739,13639018
9168761,13639018
9168761,196808
314585,196808
8189607,196808
15639629,6075420
2462096,6075420
8189607,6075420
10129111,3099588
11436480,3099588
8189607,3099588
4104879,1222078
8189607,1222078
314585,1222078
4104879,16557956
15639629,16557956
15686844,16557956
8189607,5194704
3694231,5194704
9168761,5194704
2462096,12747179
15686844,12747179
15639629,12747179
6528739,9321604
15639629,9321604
8758419,9321604
314585,9533179
10129111,9533179
10129111,9533179
15686844,6196732
6528739,6196732
3694231,6196732
3694231,593672
314585,593672
8189607,593672
2462096,6431263
8189607,6431263
2462096,6431263
15686844,11892037
314585,11892037
5472180,11892037
11436480,3641701
9168761,3641701
9168761,3641701
2462096,3565382
4104879,3565382
10129111,3565382
2462096,14269911
15686844,14269911
6528739,14269911
8758419,4626462
11436480,4626462
8189607,4626462
15686844,599836
15639629,599836
6528739,599836
314585,11996932
314585,11996932
8758419,11996932
15639629,12813934
15686844,12813934
8758419,12813934
11436480,7118865
15639629,7118865
10129111,7118865
314585,3655814
8189607,3655814
15686844,3655814
8189607,2105946
6528739,2105946
6528739,2105946
314585,7362322
6528739,7362322
2462096,7362322
15686844,7164969
15686844,7164969
15639629,7164969
9168761,13877553
11436480,13877553
10129111,13877553
6528739,16162578
8189607,16162578
11436480,16162578
8189607,7314153
15639629,7314153
2462096,7314153
6528739,8353848
6528739,8353848
6528739,8353848
8189607,4636663
9168761,4636663
8189607,4636663
15639629,4387994
11436480,4387994
314585,4387994
11436480,6462499
3694231,6462499
8758419,6462499
8758419,11752137
3694231,11752137
15639629,11752137
15639629,11724257
314585,11724257
8189607,11724257
2462096,7916504
8758419,7916504
314585,7916504
314585,13576786
6545676,13576786
9168761,13576786
6528739,4556201
10129111,4556201
8189607,4556201
2462096,12977575
314585,12977575
8189607,12977575
15686844,3980924
4104879,3980924
8189607,3980924
8758419,14638731
2462096,14638731
15686844,14638731
15639629,4930761
6528739,4930761
15257429,4930761
8189607,9727240
8189607,9727240
15639629,9727240
6528739,7501125
15686844,7501125
7429359,7501125
6528739,6867816
314585,6867816
314585,6867816
8189607,7628636
15639629,7628636
4104879,7628636
8189607,13820857
4104879,13820857
8758419,13820857
2462096,5286401
10129111,5286401
15639629,5286401
314585,1533998
6528739,1533998
8758419,1533998
15686844,6535368
8758419,6535368
8189607,6535368
15639629,155844
15639629,155844
15639629,155844
10129111,7830969
2462096,7830969
8189607,7830969
11436480,8646772
314585,8646772
9168761,8646772
10129111,6662561
9168761,6662561
3694231,6662561
314585,8323370
8189607,8323370
8189607,8323370
15686844,9583174
4104879,9583174
2462096,9583174
6528739,11710878
